Unnamed: 0,Date,User,Tweet,Emotion
8591,2019-05-02 16:19:59+00:00,TE5S3RACT,"imactoo rahulgandhi this self goal is a self goal only when itll reach till last layer unaltered amp make them believe it as it is without political color
even after may this should reverberate through out nxt term
expose their true nature amp real intent after every lies
loksabhaelections",pos
8592,2019-05-02 16:17:14+00:00,Jaydeep_Bapat,"incindia rahulgandhi sreenivasanjain ndtv ask him which election hes referring to under the influence of cheap drugs pappu might be referring to congress presidential election he could say that hes winning it because he was the only candidate
after priyankagandhi came in rahulgandhi is looking lost",neg
8593,2019-05-02 16:12:32+00:00,gagkumar,"ndtv onrealitycheck the guy whos out on bail calls names to the pm of the largest democracy 

ever thought mr rahulgandhi  what would you call millions of people who are voting for him to make him the pm again  are you also going to call all those people chor  rahultondtv rahulgandhi",neg
8594,2019-05-02 16:09:13+00:00,stocks_in,"election vote counting is  days away
phase  voting is  days away
electioncountdown loksabhaelections narendramodi rahulgandhi",pos
8595,2019-05-02 15:39:50+00:00,GoodGodBhanu,"what a stupid interview of rahulgandhi by ndtv
they didnt ask him tough questions like if he likes mangoif he cuts the mango and eatsthey didnt ask him how many hours he sleeps every daythey didnt ask him what he does when he gets a cough rahulgandhi rahulgandhitondtv",neg
8596,2019-05-02 15:26:48+00:00,imarunaksh,"rd clean chit in a row to pm narendramodi in a complaint against him for voilating mode code of conduct

on the other hand rahulgandhi is apologizing on every day



modimeinhaidum
loksabhaelections 
modihaitohmumkinhai",pos
8597,2019-05-02 15:04:32+00:00,pkm1999,kamaalrkhan rahulgandhi  rahulgandhi cannot be prime minister till congress dominates up like it did in the heydays of s amp s priyankagandhi may be able to revive incindia in up in the next  years before the assembly elections  myogiadityanath      loksabhaelections,pos
8598,2019-05-02 15:03:26+00:00,pkm1999,kamaalrkhan rahulgandhi  the biggest challenge is whether priyankagandhi can dislodge myogiadityanath in  assembly election establish congress rule amp get back the voters from the vote banks of spbsp  minorities groups     rahulgandhi   incindia  loksabhaelections,neg
8599,2019-05-02 14:57:10+00:00,pkm1999,sujataanandan  rahulgandhi cannot be prime minister till congress dominates up like it did in the heydays of s amp s priyankagandhi may be able to revive incindia in up in the next  years before the assembly elections  myogiadityanath    loksabhaelections   waglenikhil,pos
8600,2019-05-02 14:55:46+00:00,pkm1999,sujataanandan  the biggest challenge is whether priyankagandhi can dislodge myogiadityanath in  assembly election establish congress rule amp get back the voters from the vote banks of spbsp  minorities groups waglenikhil   rahulgandhi   incindia  loksabhaelections,neg
8601,2019-05-02 14:44:05+00:00,vikram140gulati,narendramodi learn from rahulgandhi how to handle interviews  anyway you watch this beautiful wonderful interview and decide whos more fit for india  see the vision of congress too along with his honest forthright views of rahulgandhi  india needs him  watch the,pos
8602,2019-05-02 14:44:04+00:00,vikram140gulati,wonderful interview of rahulgandhi with sreenivasanjain  what is this drama that congress is not having any alliance  we have an alliance in bihar karnatakapolls maharastra jammu kashmir tamilnadu  plain speak by rahulgandhi  with no offence to vaasu  very nice,pos
8603,2019-05-02 14:24:24+00:00,abdullahrayyan1,incindia rahulgandhi rahulgandhi is the best executive and the one who has sense enough to pick good men to do what he wants done and selfrestraint to keep from meddling with them while they do it rahulgandhiforpm voteforcongress voteforhonesty,pos
8604,2019-05-02 13:55:03+00:00,Abhishek_Patni,votekatwacongress akhilesh yadav slammed priyankagandhi  rahulgandhi says sp bsp remote in narendramodi s hand  but priyankagandhi  shares stage with sp leader in raebareili strange is politics pallavighosh loksabhaelections,pos
8605,2019-05-02 13:46:52+00:00,peacefullypolit,"indiatoday when rahulgandhi uses the assassination of his grandmother amp father at the hands of organisation that they help build that does not divert any attention they even circulated videos to garner votes 
rahulgandhitoindiatoday 
loksabhaelections",neg
8606,2019-05-02 13:19:24+00:00,roarDworld,"rahulgandhi mr rahulgandhi  
no can dismantle narendramodi except  billion of indians

u naamdaar no one  dismantle other

if u r dismantling any then its ur credibility af supremecourt slapped u  apology  ur lies 

rahulgandhitondtv rahulapologizes",neg
8607,2019-05-02 13:02:28+00:00,MetaDhanesh,with this power in commonman s hand politicians will actually try to do some good instead of taking us the voters for granted your thoughts on this bjpindia narendramodi incindia rahulgandhi loksabhaelections,pos
8608,2019-05-02 13:00:36+00:00,_itsKunalSingh,"rahulgandhi bahut pichhe ho rahulgandhi ji

narendramodi is reaching and will cross  rallies
this is real energy amp enthusiasm
loksabhaelections 
modimeinhaidum 
elections",pos
8609,2019-05-02 12:49:31+00:00,TheTruePappu,"ndtv rahulgandhi first n only interview this elections exclusive to ndtv

n the joke ends here lol

 loksabhaelections ayegatohmodihi  
lol elections electionswithtimes loksabhaelections ayegatohmodihi electionbreaking",neg
8610,2019-05-02 12:46:15+00:00,TheTruePappu,"ndtv rahulgandhi hope rahulgandhi knows the differences between  and 
lol elections electionswithtimes loksabhaelections ayegatohmodihi electionbreaking electionbreaking",pos
8611,2019-05-02 12:42:34+00:00,TheTruePappu,ndtv rahulgandhi rahulgandhi thinking incase i am wrong i will apologize again sharam toh humne kab ki beecha khye hai lol elections electionbreaking loksabhaelections ayegatohmodihi,neg
8612,2019-05-02 12:39:30+00:00,TheTruePappu,ndtv rahulgandhi unlike the incindia which has been talking the same thing on stage for generations now lagta hai is baar toh nyay ho hi jyega lol elections loksabhaelections ayegatohmodihi elections,pos
8613,2019-05-02 12:31:45+00:00,TheTruePappu,"ndtv its so touching when someone whose entire family business has been politics is talking about job
rahulgandhi life me atleast roadies ka interview toh de diya hota lol elections loksabhaelections thursdaymotivation",pos
8614,2019-05-02 12:17:10+00:00,abhitryst,"rahulgandhi again invoked late manoharparikker to falsely blame narendramodi on rafael 
this man dreams of becoming pm and has least respect for institution and dead soul 
how can we tolerate such pathological liar 
loksabhaelections
liarrahulgandhi",neg
8615,2019-05-02 12:16:07+00:00,roopakjakhmola,ndtv rahulgandhi dismantled is narendramodi a machine that you dismantled him hahaha  but we do know that pappu is a mathematical genius if not a good mechanic modimeinhaidum loksabhaelections,neg
8616,2019-05-02 12:15:36+00:00,upwala_bhaiya,ndtv rahulgandhi i know rahulgandhi is deaf amp dump,neg
8617,2019-05-02 12:14:48+00:00,ravevathi,congress one weakness we can be disorganised says rahulgandhi to sreenivasanjain in an exclusive interview loksabhaelections,neg
8618,2019-05-02 12:12:59+00:00,UrMalli,ndtv rahulgandhi lol  how by being the whole khandanonbail for corruption deshbolemodiphirse loksabhaelections,neg
8619,2019-05-02 11:08:32+00:00,LovkeshChandila,"shri arvindkejriwal ji and rahulgandhi havent congratulated india for getting masoodazhar  listed as a globalterrorist  

dont give credit to narendramodi but atleast congratulate india as a nation

narendramodi
modimeinhaidum modihaitohmumkinhai modicrushespak",neg
8620,2019-05-02 10:47:29+00:00,_A_j_i_t,"ndtv out of fear of losing even rahulgandhi will be hoping sc debars him so that he can get more mileage playing a victim

loksabhaelections sardesairajdeep bdutt omarabdullah incindia rssurjewala jhasanjay pmoindia bjpindia",pos
8621,2019-05-02 09:41:38+00:00,breathingindia,rahulgandhi s beloved masood azhar is enlisted as global terrorist by un it definitely gonna hurt divyaspandana   indiasmostwanted masoodazhar rahulgandhi terrorist,neg
8622,2019-05-02 09:30:25+00:00,iamTapanPandya,"rahulgandhi is british boy or indian boy  

congress rahulgandhi congressmuktbharat priyankagandhi india loksabhaeelctions rahulcitizenship",pos
8623,2019-05-02 09:30:13+00:00,ToysMech,cbpunjabi wake up pappu  see whats happening rahulgandhi,pos
8624,2019-05-02 09:10:42+00:00,shantilaya,beindiya rkhuria rahulgandhi priyankagandhi rssurjewala jhasanjay shashitharoor pbhushan yogendrayadav pawankhera jmscindia bjpindia now indianarmy is also used for modimadedisaster  loksabhaelections public is alert amp whistleblowing but ec is made redundant,neg
8625,2019-05-02 08:09:54+00:00,newtons_0th_law,toiindianews because he knows he cant depend you guys for any peace talks and moreover its good to be in better terms with a no nonsense pm of a neighbouring bigger country pchidambaramin incindia rahulgandhi priyankagandhi congressmuktbharat modimeinhaidum loksabhaelections,pos
8626,2019-05-02 07:58:53+00:00,childwisdom,rahulkanwal indiatoday i retweet rahulgandhi more purely because of the entertainment value thats one handle where law of diminishing marginal utility doesnt apply loksabhaelections,pos
8627,2019-05-02 07:50:07+00:00,RoshanSdrprop,"incindia rahulgandhi mms
stop taking credit for nt doing what you were morally professionally and  dutifully bound to do 
aftr  chiefs sought permission to attack pak to avenge mumkillings
you refused point blank 
rahulgandhi was enjoying party in delhi farmhouse",neg
8628,2019-05-02 07:02:05+00:00,Watsonbrettlee,"sagarikaghose bjpindia rahulgandhi this is absolute marijuanamovement of the day  supporter of rahulgandhi didnt even know the difference aaaaawwww 
yes dumbo but they arent contesting elections and for for that matter pm position  rahulcitizenship",pos
8629,2019-05-02 07:00:15+00:00,deepakbudki,rssurjewala the biggest surgical strike was conducted by rahulgandhi when he publicly tore the order issued by manmohansingh to slight him amp his authority loksabhaelections,neg
8630,2019-05-02 06:53:08+00:00,iamkaranbachani,"dhruvrathee adityaparsad hey mr rathee where were from last  yrs all was set from  yrs what ur pappu did then ask them now garibi hatao  decade se chal raha hai

modihaitohmumkinhai modimeinhaidum loksabhaelections",pos
8631,2019-05-02 06:11:18+00:00,indiclogic,rahulgandhi we strongly condemn this leftterror  leftwingterror supported by the likes of urbannaxals like kanhaiyakumar amp his ilk under the tutelage of the congress amp rahulgandhi which is responsible for the loss of lives of our braves at gadchiroli gadchirolinaxalattack  ,neg
8632,2019-05-02 06:04:37+00:00,ziasaiyed,support tejbahaduryadav we need this person as a loksabhaelections  candidate pmoindia ani ndtvindia ravishndtv arvindkejriwal rahulgandhi yadavakhilesh cjisc,pos
8633,2019-05-02 05:38:24+00:00,AtulDuttSharma1,rahulgandhi oh my god you rahulgandhi just cracked joke of this decade,pos
8634,2019-05-02 05:28:19+00:00,NudgeIndia,incindia has lost the elections because of the varanasi cop out and delhi aamaadmiparty sellout sad but true loksabhaelections divyaspandana rahulgandhi priyankagandhi incuttarpradesh incnewdelhi jhasanjay sanjaynirupam,pos
8635,2019-05-02 04:33:00+00:00,arunjitmanna,httweets rahulgandhi india decides this loksabhaelections vote wisely elections,pos
8636,2019-05-02 04:29:16+00:00,editorbharathi,finally d do accpt that its only whn a person hs no substance in hs charges that he flings unsubstantiated charges lke rahulgandhi abusng narendramodi day in amp day out on rafael amp u hurling imaginary charges at me evry week dnt follow rahulgandhi amp his blind hatred,neg
8637,2019-05-02 03:24:32+00:00,AnkurYSharma,"rahulgandhi the fight is of narratives now please convince someone who has lost hisher relative in mumbai blasts or mumbai attack of 
attacks on indian soil should not be cherished just coz it has happened in another regime

loksabhaelections",neg
8638,2019-05-02 02:55:57+00:00,vineet66,sagarikaghose bjpindia rahulgandhi good going maam   after loksabhaelections we will treat you for your insanity by putting u behind bars for rest of your life for all these lies amp anti national activities,neg
8639,2019-05-02 02:38:16+00:00,rajendra_tiwari,offering poor people rs  just before elections by incindia and rahulgandhi looks pure case of bribe to pay them vote ecisveep please make such offerings by any political party as illegal electioncommission loksabhaelections corruption,neg
8640,2019-05-02 01:52:50+00:00,RST986,shamefulits ur intention to cut votes if not winning ampso deceiving citizens ampu dream to lead the countrydisgraceful  priyankagandhi incindia netizenstill time to open ur eyes n vote judiciously zeenewsgold ndtv narendramodi arunjaitley rahulgandhi meaindia bjplive,neg
